,proj_id,location,size,complexity,price,task_id,task_name,duration
3940,13091,Marlin Chase,2591,medium,562928.0,8500,8500 Order Appliance Pkg 1,1
3941,12850,Peninsula,5715,high,750956.0,8940,8940 Plumbing Trim,2
3942,13240,Peninsula Lakes,1984,low,616419.0,9500,9500 Blower Door/Ductblaster,1
3943,13092,Marlin Chase,2079,medium,433351.0,9620,9620 Install Appliances,1
3944,13394,Peninsula Lakes,2154,medium,474879.0,9750,9750 Order Appliance Pkg 2,1
3945,13349,Peninsula Lakes,2188,medium,442826.0,9750,9750 Order Appliance Pkg 2,1
3946,13091,Marlin Chase,2591,medium,562928.0,9750,9750 Order Appliance Pkg 2,1
3947,12850,Peninsula,5715,high,750956.0,9755,9755 Rec. GE Appliance Pkg2 Allocation,1
3948,13101,Marlin Chase,2461,medium,682900.0,9905,9905 Sewer Lateral,1
3949,12850,Peninsula,5715,high,750956.0,10501,10501 Paint Retouch,1
3950,12850,Peninsula,5715,high,750956.0,10620,10620 Punch Out Allocation,1
3951,13240,Peninsula Lakes,1984,low,616419.0,10660,10660 Quality Inspection,1
3952,12671,Peninsula,5870,high,750956.0,10780,10780 Customer Walk,1
3953,13138,Marlin Chase,3171,medium,859133.0,10940,10940 Framing Retainage,1
3954,13465,Cardinal Grove,1764,medium,569722.0,0,00000 START,1
3955,13465,Cardinal Grove,1764,medium,569722.0,1,1 START  CONSTRUCTION,1
3956,13253,River Mill,2912,medium,692624.0,2,2 FRAMING START,1
3957,12920,Peninsula,4116,high,1454538.0,3,3 TRADES START,1
3958,13465,Cardinal Grove,1764,medium,569722.0,252,252 Site Plan,1
3959,13465,Cardinal Grove,1764,medium,569722.0,260,260 Plan Review/Permit Allocation,0
3960,13465,Cardinal Grove,1764,medium,569722.0,900,900 Bldg Stakeout,1
3961,13465,Cardinal Grove,1764,medium,569722.0,901,901 Engineering Allocation,0
3962,13465,Cardinal Grove,1764,medium,569722.0,980,980 Install Silt Fence,1
3963,13465,Cardinal Grove,1764,medium,569722.0,1020,1020 Install Construction Entrance,1
3964,13442,Walden,4633,medium,656370.0,1100,1100 Form Footings,1
3965,13091,Marlin Chase,2591,medium,562928.0,1100,1100 Form Footings,1
3966,13392,Marsh Island,2795,medium,771707.0,1100,1100 Form Footings,1
3967,13392,Marsh Island,2795,medium,771707.0,1140,1140 Footing Inspection,1
3968,13442,Walden,4633,medium,656370.0,1140,1140 Footing Inspection,1
3969,13091,Marlin Chase,2591,medium,562928.0,1140,1140 Footing Inspection,1
3970,13091,Marlin Chase,2591,medium,562928.0,1180,1180 Pour Footings,1
3971,13442,Walden,4633,medium,656370.0,1180,1180 Pour Footings,1
3972,13360,Peninsula Lakes,3496,medium,575090.0,1190,1190 Capillary Break,1
3973,13394,Peninsula Lakes,2154,medium,474879.0,1190,1190 Capillary Break,1
3974,13349,Peninsula Lakes,2188,medium,442826.0,1190,1190 Capillary Break,1
3975,13112,Marlin Chase,3171,medium,634940.0,1195,1195 Pin Footings,1
3976,13112,Marlin Chase,3171,medium,634940.0,1580,1580 Form Foundation Walls,1
3977,13360,Peninsula Lakes,3496,medium,575090.0,1580,1580 Form Foundation Walls,1
3978,13465,Cardinal Grove,1764,medium,569722.0,1780,1780 Order Steel,1
3979,13360,Peninsula Lakes,3496,medium,575090.0,1820,1820 Foundation Wall Inspection,1
3980,13112,Marlin Chase,3171,medium,634940.0,1820,1820 Foundation Wall Inspection,1
3981,13112,Marlin Chase,3171,medium,634940.0,1860,1860 Foundation Wall Pour,1
3982,13360,Peninsula Lakes,3496,medium,575090.0,1860,1860 Foundation Wall Pour,1
3983,13477,Cardinal Grove,2589,medium,750956.0,1900,1900 Strip Foundation Forms,1
3984,13339,Peninsula,5583,high,750956.0,1980,1980 Install Underground Electric,1
3985,13465,Cardinal Grove,1764,medium,569722.0,2230,2230 Receive Dumpster Allocation,1
3986,13465,Cardinal Grove,1764,medium,569722.0,2240,2240 Receive Portable Toilet Allocation,1
3987,13030,Peninsula,5546,high,1768191.0,2340,2340 Backfill & Compact,1
3988,13339,Peninsula,5583,high,750956.0,2344,2344 Meter Pit Install,1
3989,13120,Marsh Island,4291,medium,851477.0,2344,2344 Meter Pit Install,1
3990,13120,Marsh Island,4291,medium,851477.0,2380,2380 Pour Basement Slab,3
3991,13277,Mosaic,1704,medium,561869.0,2382,2382 Slab Insulation,1
3992,13253,River Mill,2912,medium,692624.0,2540,2540 Receive 1st Floor Joists,1
3993,13258,River Mill,3064,medium,670416.0,3060,3060 Foundation Insulation-Crawl,1
3994,13120,Marsh Island,4291,medium,851477.0,3100,3100 Foundation Survey,1
3995,13339,Peninsula,5583,high,750956.0,3100,3100 Foundation Survey,1
3996,13152,Marlin Chase,2710,medium,768496.0,3380,3380 1st Floor Wall Framing,1
3997,13253,River Mill,2912,medium,692624.0,3740,3740 Receive 2nd Floor Joists,1
3998,13140,Marlin Chase,2824,medium,766881.0,4071,4071 Receive Exterior Decking,1
3999,13401,Welches Pond,2927,medium,731557.0,4071,4071 Receive Exterior Decking,1
4000,13140,Marlin Chase,2824,medium,766881.0,4100,4100 Exterior Deck Framing,1
4001,13152,Marlin Chase,2710,medium,768496.0,4460,4460 Schedule Gas Lateral Contractor,1
4002,13020,Peninsula Lakes,2100,low,578095.0,4461,4461 Install Gas Lateral,1
4003,13140,Marlin Chase,2824,medium,766881.0,4540,4540 Install Windows,1
4004,13401,Welches Pond,2927,medium,731557.0,4540,4540 Install Windows,1
4005,13401,Welches Pond,2927,medium,731557.0,4580,4580 Install Roofing,2
4006,13140,Marlin Chase,2824,medium,766881.0,4580,4580 Install Roofing,2
4007,13092,Marlin Chase,2079,medium,433351.0,4590,4590 Install Metal Roofing,1
4008,13140,Marlin Chase,2824,medium,766881.0,4701,4701 Frame Check,1
4009,13401,Welches Pond,2927,medium,731557.0,4701,4701 Frame Check,1
4010,13032,Welches Pond,2812,medium,643995.0,4940,4940 Install Fireplace,1
4011,13032,Welches Pond,2812,medium,643995.0,4980,4980 Plumbing Rough,2
4012,12920,Peninsula,4116,high,1454538.0,5100,5100 HVAC Rough,2
4013,13408,NewMarket,3940,medium,889253.0,5100,5100 HVAC Rough,5
4014,13408,NewMarket,3940,medium,889253.0,5120,5120 HVAC Set Furnace,3
4015,12920,Peninsula,4116,high,1454538.0,5120,5120 HVAC Set Furnace,1
4016,13175,Peninsula Lakes,2245,low,567645.0,5740,5740 Install Gas Lines,1
4017,12993,Peninsula,5996,high,750956.0,5820,5820 Framing Inspection,1
4018,13145,Marlin Chase,3204,medium,841553.0,5900,5900 Air Seal,1
4019,13388,Marsh Island,5848,high,750956.0,5940,5940 Order Cabinets,1
4020,13388,Marsh Island,5848,high,750956.0,5941,5941 Order Cabinet Hardware,1
4021,13139,Marlin Chase,2554,medium,704067.0,6300,6300 Energy Inspection,1
4022,13139,Marlin Chase,2554,medium,704067.0,6345,6345 Stock Drywall,1
4023,13101,Marlin Chase,2461,medium,682900.0,7220,7220 Install Deck Skirting/Flower Boxes,1
4024,13440,Marlin Chase,3067,medium,714189.0,7340,7340 Install Ceramic Tile,3
4025,13440,Marlin Chase,3067,medium,714189.0,7350,7350 Install Shower Tile,5
4026,13101,Marlin Chase,2461,medium,682900.0,7860,7860 Install Interior Trim,2
4027,13440,Marlin Chase,3067,medium,714189.0,8020,8020 Receive Interior Railing,1
4028,13440,Marlin Chase,3067,medium,714189.0,8220,8220 Install Fireplace Surround/Mantel,1
4029,13465,Cardinal Grove,1764,medium,569722.0,8500,8500 Order Appliance Pkg 1,1
4030,12850,Peninsula,5715,high,750956.0,8980,8980 Final Plumbing Inspection,1
4031,13113,Marlin Chase,2814,medium,750956.0,9390,9390 Install Water Meter/Sewer Frame,1
4032,13092,Marlin Chase,2079,medium,433351.0,9460,9460 Attic Insulation,1
4033,13465,Cardinal Grove,1764,medium,569722.0,9750,9750 Order Appliance Pkg 2,1
4034,13465,Cardinal Grove,1764,medium,569722.0,9860,9860 Final Utility Connection,0
4035,13113,Marlin Chase,2814,medium,750956.0,9900,9900 Water Lateral,1
4036,13113,Marlin Chase,2814,medium,750956.0,9905,9905 Sewer Lateral,1
4037,12850,Peninsula,5715,high,750956.0,0,appcheck Check Appliances for Damage,1
4038,13278,Mosaic,2320,medium,818814.0,2,2 FRAMING START,1
4039,13401,Welches Pond,2927,medium,731557.0,140,140 Framing DRAW 2,1
4040,13140,Marlin Chase,2824,medium,766881.0,140,140 Framing DRAW 2,1
4041,13465,Cardinal Grove,1764,medium,569722.0,1060,1060 Foundation Excavation,1
4042,13476,Durham Farms,4277,medium,750956.0,1060,1060 Foundation Excavation,1
4043,13392,Marsh Island,2795,medium,771707.0,1180,1180 Pour Footings,1
4044,13091,Marlin Chase,2591,medium,562928.0,1190,1190 Capillary Break,1
4045,13442,Walden,4633,medium,656370.0,1190,1190 Capillary Break,1
4046,13091,Marlin Chase,2591,medium,562928.0,1195,1195 Pin Footings,1
4047,13349,Peninsula Lakes,2188,medium,442826.0,1580,1580 Form Foundation Walls,1
4048,13392,Marsh Island,2795,medium,771707.0,1580,1580 Form Foundation Walls,1
4049,13394,Peninsula Lakes,2154,medium,474879.0,1580,1580 Form Foundation Walls,1
4050,13394,Peninsula Lakes,2154,medium,474879.0,1820,1820 Foundation Wall Inspection,1
4051,13392,Marsh Island,2795,medium,771707.0,1820,1820 Foundation Wall Inspection,1
4052,13349,Peninsula Lakes,2188,medium,442826.0,1820,1820 Foundation Wall Inspection,1
4053,13349,Peninsula Lakes,2188,medium,442826.0,1860,1860 Foundation Wall Pour,1
4054,13392,Marsh Island,2795,medium,771707.0,1860,1860 Foundation Wall Pour,1
4055,13394,Peninsula Lakes,2154,medium,474879.0,1860,1860 Foundation Wall Pour,1
4056,13112,Marlin Chase,3171,medium,634940.0,1900,1900 Strip Foundation Forms,1
4057,13360,Peninsula Lakes,3496,medium,575090.0,1940,1940 Install Perimeter Drain/Croc,1
4058,13477,Cardinal Grove,2589,medium,750956.0,1940,1940 Install Perimeter Drain/Croc,1
4059,13030,Peninsula,5546,high,1768191.0,1980,1980 Install Underground Electric,1
4060,13030,Peninsula,5546,high,1768191.0,2020,2020 Install Underground Plumbing,1
4061,13477,Cardinal Grove,2589,medium,750956.0,2060,2060 Waterproof Foundation Walls,1
4062,13120,Marsh Island,4291,medium,851477.0,2140,2140 Underground Plumbing Inspection,1
4063,13277,Mosaic,1704,medium,561869.0,2250,2250 Slab Prep,1
4064,13339,Peninsula,5583,high,750956.0,2250,2250 Slab Prep,1
4065,13278,Mosaic,2320,medium,818814.0,2385,2385 Pour SOG Slab,1
4066,13277,Mosaic,1704,medium,561869.0,2420,2420 Slab Inspection,1
4067,13339,Peninsula,5583,high,750956.0,2420,2420 Slab Inspection,1
4068,13253,River Mill,2912,medium,692624.0,2460,2460 Receive Lumber Drop #1,1
4069,13278,Mosaic,2320,medium,818814.0,2460,2460 Receive Lumber Drop #1,1
4070,13278,Mosaic,2320,medium,818814.0,2700,2700 Pour Garage Slab,1
4071,13139,Marlin Chase,2554,medium,704067.0,3140,3140 Pour Porch Slab,1
4072,13253,River Mill,2912,medium,692624.0,3300,3300 1st Floor Deck Framing,1
4073,13253,River Mill,2912,medium,692624.0,3540,3540 Receive Lumber Drop #2,1
4074,13278,Mosaic,2320,medium,818814.0,3540,3540 Receive Lumber Drop #2,1
4075,13088,Forest Hills,3580,medium,222544.0,3780,3780 2nd Floor Deck Framing,1
4076,13152,Marlin Chase,2710,medium,768496.0,3780,3780 2nd Floor Deck Framing,1
4077,13253,River Mill,2912,medium,692624.0,3900,3900 Receive Lumber Drop #3,1
4078,13278,Mosaic,2320,medium,818814.0,4230,4230 Receive Housewrap/Flashing,1
4079,13144,Marlin Chase,3055,medium,740636.0,4380,4380 Roof Sheathing,1
4080,13388,Marsh Island,5848,high,750956.0,4380,4380 Roof Sheathing,3
4081,13175,Peninsula Lakes,2245,low,567645.0,4460,4460 Schedule Gas Lateral Contractor,1
4082,13092,Marlin Chase,2079,medium,433351.0,4461,4461 Install Gas Lateral,1
4083,13140,Marlin Chase,2824,medium,766881.0,4582,4582 Install Temp Poly,1
4084,13401,Welches Pond,2927,medium,731557.0,4582,4582 Install Temp Poly,1
4085,13145,Marlin Chase,3204,medium,841553.0,4700,4700 Internal Framing Inspection,1
4086,13401,Welches Pond,2927,medium,731557.0,4775,4775 Receive Hardwood Stairs,1
4087,13113,Marlin Chase,2814,medium,750956.0,5260,5260 Mechanical Rough Inspection,1
4088,13113,Marlin Chase,2814,medium,750956.0,5580,5580 Structured Wiring Rough,1
4089,13140,Marlin Chase,2824,medium,766881.0,5825,5825 Frame Punch,1
4090,13401,Welches Pond,2927,medium,731557.0,5825,5825 Frame Punch,1
4091,13113,Marlin Chase,2814,medium,750956.0,5860,5860 Frame Stage Tour,1
4092,12993,Peninsula,5996,high,750956.0,6180,6180 Install Insulation,2
4093,13020,Peninsula Lakes,2100,low,578095.0,6300,6300 Energy Inspection,1
4094,13138,Marlin Chase,3171,medium,859133.0,6300,6300 Energy Inspection,1
4095,13138,Marlin Chase,3171,medium,859133.0,6345,6345 Stock Drywall,1
4096,13020,Peninsula Lakes,2100,low,578095.0,6345,6345 Stock Drywall,1
4097,13139,Marlin Chase,2554,medium,704067.0,6380,6380 Install Drywall,9
4098,13020,Peninsula Lakes,2100,low,578095.0,6390,6390 Schedule Gas Meter,1
4099,13092,Marlin Chase,2079,medium,433351.0,6391,6391 Install Gas Meter,1
4100,13139,Marlin Chase,2554,medium,704067.0,6620,6620 Receive Vinyl Siding,1
4101,13139,Marlin Chase,2554,medium,704067.0,6700,6700 Receive Composite Ext Trim,1
4102,13139,Marlin Chase,2554,medium,704067.0,6720,6720 Receive Siding Accents,1
4103,13139,Marlin Chase,2554,medium,704067.0,6725,6725 Receive Shutters,1
4104,13139,Marlin Chase,2554,medium,704067.0,6740,6740 Receive PVC Exterior Trim,1
4105,13139,Marlin Chase,2554,medium,704067.0,6781,6781 Receive Column Wrap/Flower Bx/Pediment,1
4106,13139,Marlin Chase,2554,medium,704067.0,6820,6820 Receive Deck Skirting,1
4107,13136,Marlin Chase,3170,medium,806102.0,6860,6860 Siding Installation,10
4108,12850,Peninsula,5715,high,750956.0,7140,7140 Exterior Painting,6
4109,13440,Marlin Chase,3067,medium,714189.0,8260,8260 Install Interior Railing,1
4110,13101,Marlin Chase,2461,medium,682900.0,8300,8300 Install Cabinets,2
4111,13136,Marlin Chase,3170,medium,806102.0,9140,9140 2nd Stage Air Seal,1
4112,13113,Marlin Chase,2814,medium,750956.0,9910,9910 Utility Grade,1
4113,13140,Marlin Chase,2824,medium,766881.0,3,3 TRADES START,1
4114,13401,Welches Pond,2927,medium,731557.0,3,3 TRADES START,1
4115,13152,Marlin Chase,2710,medium,768496.0,100,100 Framing DRAW 1,1
4116,13088,Forest Hills,3580,medium,222544.0,100,100 Framing DRAW 1,1
4117,13035,Forest Hills,4024,medium,816522.0,140,140 Framing DRAW 2,1
4118,13476,Durham Farms,4277,medium,750956.0,1100,1100 Form Footings,1
4119,13465,Cardinal Grove,1764,medium,569722.0,1100,1100 Form Footings,1
4120,13465,Cardinal Grove,1764,medium,569722.0,1140,1140 Footing Inspection,1
4121,13392,Marsh Island,2795,medium,771707.0,1190,1190 Capillary Break,1
4122,13442,Walden,4633,medium,656370.0,1580,1580 Form Foundation Walls,1
4123,13091,Marlin Chase,2591,medium,562928.0,1580,1580 Form Foundation Walls,1
4124,13091,Marlin Chase,2591,medium,562928.0,1820,1820 Foundation Wall Inspection,1
4125,13442,Walden,4633,medium,656370.0,1820,1820 Foundation Wall Inspection,1
4126,13442,Walden,4633,medium,656370.0,1860,1860 Foundation Wall Pour,1
4127,13091,Marlin Chase,2591,medium,562928.0,1860,1860 Foundation Wall Pour,1
4128,13349,Peninsula Lakes,2188,medium,442826.0,1900,1900 Strip Foundation Forms,1
4129,13360,Peninsula Lakes,3496,medium,575090.0,1900,1900 Strip Foundation Forms,1
4130,13394,Peninsula Lakes,2154,medium,474879.0,1900,1900 Strip Foundation Forms,1
4131,13392,Marsh Island,2795,medium,771707.0,1900,1900 Strip Foundation Forms,1
4132,13112,Marlin Chase,3171,medium,634940.0,1940,1940 Install Perimeter Drain/Croc,1
4133,13112,Marlin Chase,3171,medium,634940.0,2060,2060 Waterproof Foundation Walls,1
4134,13360,Peninsula Lakes,3496,medium,575090.0,2060,2060 Waterproof Foundation Walls,1
4135,13339,Peninsula,5583,high,750956.0,2140,2140 Underground Plumbing Inspection,1
4136,13258,River Mill,3064,medium,670416.0,2260,2260 Crawl Stone/Sand,1
4137,13258,River Mill,3064,medium,670416.0,2340,2340 Backfill & Compact,1
4138,13339,Peninsula,5583,high,750956.0,2385,2385 Pour SOG Slab,3
4139,13339,Peninsula,5583,high,750956.0,2700,2700 Pour Garage Slab,2
4140,13477,Cardinal Grove,2589,medium,750956.0,3020,3020 Termite & Pest PreTreatment,1
4141,13477,Cardinal Grove,2589,medium,750956.0,3060,3060 Foundation Insulation-Crawl,1
4142,13020,Peninsula Lakes,2100,low,578095.0,3140,3140 Pour Porch Slab,1
4143,13253,River Mill,2912,medium,692624.0,3380,3380 1st Floor Wall Framing,2
4144,13278,Mosaic,2320,medium,818814.0,3380,3380 1st Floor Wall Framing,2
4145,13253,River Mill,2912,medium,692624.0,3700,3700 Receive Trusses,1
4146,13152,Marlin Chase,2710,medium,768496.0,3700,3700 Receive Trusses,1
4147,13152,Marlin Chase,2710,medium,768496.0,3820,3820 2nd Floor Wall Framing,1
4148,13088,Forest Hills,3580,medium,222544.0,3820,3820 2nd Floor Wall Framing,2
4149,13035,Forest Hills,4024,medium,816522.0,4100,4100 Exterior Deck Framing,1
4150,13144,Marlin Chase,3055,medium,740636.0,4100,4100 Exterior Deck Framing,1
4151,13401,Welches Pond,2927,medium,731557.0,4585,4585 Install Membrane Roofing,1
4152,13401,Welches Pond,2927,medium,731557.0,4591,4591 Install Metal Roof Flashing,1
4153,13032,Welches Pond,2812,medium,643995.0,4591,4591 Install Metal Roof Flashing,1
4154,13144,Marlin Chase,3055,medium,740636.0,4775,4775 Receive Hardwood Stairs,1
4155,13035,Forest Hills,4024,medium,816522.0,4940,4940 Install Fireplace,1
4156,12920,Peninsula,4116,high,1454538.0,4980,4980 Plumbing Rough,2
4157,13440,Marlin Chase,3067,medium,714189.0,4981,4981 Deliver Sinks,1
4158,13401,Welches Pond,2927,medium,731557.0,5100,5100 HVAC Rough,2
4159,13140,Marlin Chase,2824,medium,766881.0,5100,5100 HVAC Rough,2
4160,13140,Marlin Chase,2824,medium,766881.0,5120,5120 HVAC Set Furnace,1
4161,13401,Welches Pond,2927,medium,731557.0,5120,5120 HVAC Set Furnace,1
4162,13137,Marlin Chase,2330,medium,637264.0,5180,5180 Electric Rough,3
4163,13113,Marlin Chase,2814,medium,750956.0,5300,5300 Municipal Electric Inspection,1
4164,13145,Marlin Chase,3204,medium,841553.0,5820,5820 Framing Inspection,1
4165,13113,Marlin Chase,2814,medium,750956.0,5900,5900 Air Seal,1
4166,13138,Marlin Chase,3171,medium,859133.0,6380,6380 Install Drywall,10
4167,13020,Peninsula Lakes,2100,low,578095.0,6380,6380 Install Drywall,8
4168,13020,Peninsula Lakes,2100,low,578095.0,6620,6620 Receive Vinyl Siding,1
4169,13138,Marlin Chase,3171,medium,859133.0,6620,6620 Receive Vinyl Siding,1
4170,13138,Marlin Chase,3171,medium,859133.0,6700,6700 Receive Composite Ext Trim,1
4171,13020,Peninsula Lakes,2100,low,578095.0,6700,6700 Receive Composite Ext Trim,1
4172,13138,Marlin Chase,3171,medium,859133.0,6705,6705 Receive Trellis Material,1
4173,13138,Marlin Chase,3171,medium,859133.0,6720,6720 Receive Siding Accents,1
4174,13020,Peninsula Lakes,2100,low,578095.0,6720,6720 Receive Siding Accents,1
4175,13138,Marlin Chase,3171,medium,859133.0,6721,6721 Receive Brackets,1
4176,13138,Marlin Chase,3171,medium,859133.0,6725,6725 Receive Shutters,1
4177,13020,Peninsula Lakes,2100,low,578095.0,6725,6725 Receive Shutters,1
4178,13020,Peninsula Lakes,2100,low,578095.0,6740,6740 Receive PVC Exterior Trim,1
4179,13138,Marlin Chase,3171,medium,859133.0,6740,6740 Receive PVC Exterior Trim,1
4180,13138,Marlin Chase,3171,medium,859133.0,6781,6781 Receive Column Wrap/Flower Bx/Pediment,1
4181,13020,Peninsula Lakes,2100,low,578095.0,6781,6781 Receive Column Wrap/Flower Bx/Pediment,1
4182,13020,Peninsula Lakes,2100,low,578095.0,6820,6820 Receive Deck Skirting,1
4183,13138,Marlin Chase,3171,medium,859133.0,6820,6820 Receive Deck Skirting,1
4184,13020,Peninsula Lakes,2100,low,578095.0,6860,6860 Siding Installation,2
4185,12920,Peninsula,4116,high,1454538.0,6900,6900 Schedule Septic Installation,1
4186,13440,Marlin Chase,3067,medium,714189.0,7300,7300 Receive Interior Trim,1
4187,13440,Marlin Chase,3067,medium,714189.0,7304,7304 Receive Goodie Box,1
4188,13440,Marlin Chase,3067,medium,714189.0,7700,7700 Receive Interior Doors,1
4189,13440,Marlin Chase,3067,medium,714189.0,7862,7862 Receive Cabinet Hardware Allocation,1
4190,13440,Marlin Chase,3067,medium,714189.0,7866,7866 Receive Door Hardware,1
4191,13440,Marlin Chase,3067,medium,714189.0,7900,7900 Receive Cabinets Allocation,1
4192,13440,Marlin Chase,3067,medium,714189.0,7901,7901 Cabinet Delivery Charges,1
4193,13440,Marlin Chase,3067,medium,714189.0,7940,7940 Receive Vanity Tops,1
4194,13101,Marlin Chase,2461,medium,682900.0,8260,8260 Install Interior Railing,1
4195,13092,Marlin Chase,2079,medium,433351.0,9100,9100 HVAC Trim / Set Unit,1
4196,13092,Marlin Chase,2079,medium,433351.0,9260,9260 Structured Wiring Trim,1
4197,12850,Peninsula,5715,high,750956.0,9260,9260 Structured Wiring Trim,1
4198,13092,Marlin Chase,2079,medium,433351.0,9820,9820 Install Gutters,1
4199,13092,Marlin Chase,2079,medium,433351.0,9910,9910 Utility Grade,1
4200,13101,Marlin Chase,2461,medium,682900.0,10460,10460 Drywall Touch Up,2
4201,13145,Marlin Chase,3204,medium,841553.0,10940,10940 Framing Retainage,1
4202,13476,Durham Farms,4277,medium,750956.0,0,00000 START,1
4203,12673,Peninsula,5996,high,750956.0,0,appcheck Check Appliances for Damage,1
4204,13476,Durham Farms,4277,medium,750956.0,1,1 START  CONSTRUCTION,1
4205,13120,Marsh Island,4291,medium,851477.0,2,2 FRAMING START,1
4206,13476,Durham Farms,4277,medium,750956.0,252,252 Site Plan,1
4207,13476,Durham Farms,4277,medium,750956.0,252,252 Site Plan,1
4208,13476,Durham Farms,4277,medium,750956.0,260,260 Plan Review/Permit Allocation,0
4209,13476,Durham Farms,4277,medium,750956.0,900,900 Bldg Stakeout,1
4210,13476,Durham Farms,4277,medium,750956.0,900,900 Bldg Stakeout,1
4211,13476,Durham Farms,4277,medium,750956.0,901,901 Engineering Allocation,0
4212,13476,Durham Farms,4277,medium,750956.0,980,980 Install Silt Fence,1
4213,13476,Durham Farms,4277,medium,750956.0,1020,1020 Install Construction Entrance,1
4214,13476,Durham Farms,4277,medium,750956.0,1140,1140 Footing Inspection,1
4215,13476,Durham Farms,4277,medium,750956.0,1780,1780 Order Steel,1
4216,13442,Walden,4633,medium,656370.0,1900,1900 Strip Foundation Forms,1
4217,13091,Marlin Chase,2591,medium,562928.0,1900,1900 Strip Foundation Forms,1
4218,13349,Peninsula Lakes,2188,medium,442826.0,1940,1940 Install Perimeter Drain/Croc,1
4219,13394,Peninsula Lakes,2154,medium,474879.0,1940,1940 Install Perimeter Drain/Croc,1
4220,13392,Marsh Island,2795,medium,771707.0,1940,1940 Install Perimeter Drain/Croc,1
4221,13392,Marsh Island,2795,medium,771707.0,2060,2060 Waterproof Foundation Walls,1
4222,13394,Peninsula Lakes,2154,medium,474879.0,2060,2060 Waterproof Foundation Walls,1
4223,13349,Peninsula Lakes,2188,medium,442826.0,2060,2060 Waterproof Foundation Walls,1
4224,13030,Peninsula,5546,high,1768191.0,2140,2140 Underground Plumbing Inspection,1
4225,13476,Durham Farms,4277,medium,750956.0,2230,2230 Receive Dumpster Allocation,84
4226,13476,Durham Farms,4277,medium,750956.0,2240,2240 Receive Portable Toilet Allocation,1
4227,13394,Peninsula Lakes,2154,medium,474879.0,2340,2340 Backfill & Compact,1
4228,13349,Peninsula Lakes,2188,medium,442826.0,2340,2340 Backfill & Compact,1
4229,13258,River Mill,3064,medium,670416.0,2344,2344 Meter Pit Install,1
4230,13394,Peninsula Lakes,2154,medium,474879.0,2382,2382 Slab Insulation,1
4231,13349,Peninsula Lakes,2188,medium,442826.0,2382,2382 Slab Insulation,1
4232,13120,Marsh Island,4291,medium,851477.0,2440,2440 Receive Steel,1
4233,13120,Marsh Island,4291,medium,851477.0,2460,2460 Receive Lumber Drop #1,1
4234,13120,Marsh Island,4291,medium,851477.0,2540,2540 Receive 1st Floor Joists,1
4235,13120,Marsh Island,4291,medium,851477.0,2700,2700 Pour Garage Slab,1
4236,13360,Peninsula Lakes,3496,medium,575090.0,3020,3020 Termite & Pest PreTreatment,1
4237,13112,Marlin Chase,3171,medium,634940.0,3020,3020 Termite & Pest PreTreatment,1
4238,13112,Marlin Chase,3171,medium,634940.0,3060,3060 Foundation Insulation-Crawl,1
4239,13113,Marlin Chase,2814,medium,750956.0,3140,3140 Pour Porch Slab,1
4240,13120,Marsh Island,4291,medium,851477.0,3540,3540 Receive Lumber Drop #2,1
4241,13088,Forest Hills,3580,medium,222544.0,3700,3700 Receive Trusses,1
4242,13120,Marsh Island,4291,medium,851477.0,3740,3740 Receive 2nd Floor Joists,1
4243,13120,Marsh Island,4291,medium,851477.0,3900,3900 Receive Lumber Drop #3,1
4244,13152,Marlin Chase,2710,medium,768496.0,4020,4020 Set Trusses,3
4245,13152,Marlin Chase,2710,medium,768496.0,4230,4230 Receive Housewrap/Flashing,1
4246,13144,Marlin Chase,3055,medium,740636.0,4260,4260 Receive Windows,1
4247,13144,Marlin Chase,3055,medium,740636.0,4300,4300 Receive Window/Door Flashings,1
4248,13144,Marlin Chase,3055,medium,740636.0,4340,4340 Receive Exterior Doors,1
4249,13144,Marlin Chase,3055,medium,740636.0,4390,4390 Receive Roofing Material,1
4250,13113,Marlin Chase,2814,medium,750956.0,4700,4700 Internal Framing Inspection,1
4251,13140,Marlin Chase,2824,medium,766881.0,4980,4980 Plumbing Rough,2
4252,13035,Forest Hills,4024,medium,816522.0,4980,4980 Plumbing Rough,10
4253,13032,Welches Pond,2812,medium,643995.0,5860,5860 Frame Stage Tour,1
4254,13145,Marlin Chase,3204,medium,841553.0,6180,6180 Install Insulation,2
4255,12993,Peninsula,5996,high,750956.0,6300,6300 Energy Inspection,1
4256,12993,Peninsula,5996,high,750956.0,6345,6345 Stock Drywall,1
4257,13101,Marlin Chase,2461,medium,682900.0,6884,6884 Measure Screen Porch Enclosure,1
4258,13101,Marlin Chase,2461,medium,682900.0,7350,7350 Install Shower Tile,13
4259,13440,Marlin Chase,3067,medium,714189.0,7860,7860 Install Interior Trim,3
4260,12850,Peninsula,5715,high,750956.0,9060,9060 Final Electric Inspection,1
4261,13101,Marlin Chase,2461,medium,682900.0,9390,9390 Install Water Meter/Sewer Frame,1
4262,12850,Peninsula,5715,high,750956.0,9980,9980 Final Cleaning,1
4263,12850,Peninsula,5715,high,750956.0,10020,10020 Final Grade,1
4264,13507,Welches Pond,2852,medium,845914.0,0,00000 START,1
4265,13507,Welches Pond,2852,medium,845914.0,1,1 START  CONSTRUCTION,1
4266,13278,Mosaic,2320,medium,818814.0,100,100 Framing DRAW 1,1
4267,13507,Welches Pond,2852,medium,845914.0,252,252 Site Plan,1
